,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
99,spotify:track:2tZVe3idd7qbKHjUeUYbG2,Padron Peppers,Burrito Eats,45,[],Padron Peppers,53,0.412,0.551,0.439,0.915,0.154,-14.07,0.037,80.055,4
0,spotify:track:0OrfAaTvJgdk0xwi2EJUjh,SÖDER OM 08,Sickan,52,"['swedish hip hop', 'swedish trap pop']",SÖDER OM 08,57,0.456,0.775,0.575,0.00923,0.0864,-9.292,0.271,139.931,4
1,spotify:track:6Pqrm55DFjQZQi8jC2yBVa,Länge Leve Vi,23,62,"['swedish drill', 'swedish hip hop', 'swedish trap pop']",Länge Leve Vi,63,0.17,0.765,0.401,7.37e-05,0.174,-11.404,0.064,95.005,4
2,spotify:track:1TFlvQ12TtF9nHmvXCaLpx,Mina områden,Kartellen,47,"['swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']",Ånger & Kamp,59,0.0519,0.496,0.669,0.0,0.057,-7.184,0.201,85.011,4
3,spotify:track:18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,Polo G,83,['chicago rap'],Hall of Fame,78,0.41,0.789,0.536,0.0,0.129,-6.862,0.242,81.039,4
4,spotify:track:6gI9b2VsoWhjhIuIeToDVs,Die Hard,Kendrick Lamar,92,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,88,0.319,0.775,0.736,0.00116,0.127,-8.072,0.247,100.988,4
5,spotify:track:64s0ZmTEwVhztlrEP6Xt9J,MATADOR,Sarettii,58,"['swedish hip hop', 'swedish trap pop']",MATADOR,71,0.378,0.878,0.527,0.00183,0.297,-10.173,0.137,132.003,4
6,spotify:track:5zxN8BZvkaIVItcEfE826t,2VS2,Blizzy,49,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",PHOENIX Pt. 2,59,0.55,0.679,0.642,0.0,0.123,-7.809,0.254,93.248,4
7,spotify:track:0V9li84avqu9U8FiIni7to,Bella,Asme,63,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Tusen Flows 2,52,0.0454,0.879,0.843,0.0113,0.0847,-7.662,0.0954,125.017,4
8,spotify:track:1JEVK6gqfGPM5CIhGyIVnI,Sci-fi,Adel,52,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Sci-fi,55,0.151,0.577,0.577,0.0,0.13,-10.053,0.49,118.837,5
9,spotify:track:6mDcLPGVCmdhMN4gBzNb7s,FÖRSENT,1.Cuz,60,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",1 ÅR,62,0.18,0.937,0.707,0.000376,0.186,-5.153,0.146,100.031,4
10,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,Jack Harlow,87,"['deep underground hip hop', 'kentucky hip hop', 'rap']",Come Home The Kids Miss You,85,0.00161,0.833,0.652,0.0985,0.106,-6.942,0.0762,158.022,4
11,spotify:track:3ZZ8CXYM90nGqzFUbYc53j,724,Ant Wan,60,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",724,49,0.303,0.846,0.591,0.174,0.285,-9.371,0.124,97.991,4
12,spotify:track:4MsSHqcST3hs4bZiSYHAZt,Paradis,Dani M,59,"['swedish gangsta rap', 'swedish hip hop', 'swedish reggae', 'swedish trap pop']",Paradis,64,0.138,0.445,0.608,0.0,0.0836,-6.536,0.353,62.229,5
13,spotify:track:68GdZAAowWDac3SkdNWOwo,När solen går ner,AKI,46,"['swedish hip hop', 'swedish reggae', 'swedish trap pop']",När solen går ner,57,0.1,0.81,0.776,0.0,0.0902,-5.626,0.188,91.98,4
14,spotify:track:00b9utayyiUwzCkXLWSf8f,Härifrån,Dizzy,48,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Härifrån,51,0.34,0.791,0.439,0.0,0.225,-9.855,0.17,131.963,4
15,spotify:track:7i62d3VDVY7HRiy849CGBO,FTP,Ricky Rich,65,['swedish trap pop'],FTP / Sanningen,50,0.186,0.803,0.574,0.0,0.0919,-9.248,0.208,95.076,4
16,spotify:track:02xJj4Cv22TV60L0T3atsO,Har Du Vatt Här,GULEED,51,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",LUCKY 20,57,0.16,0.827,0.596,0.013,0.123,-11.001,0.0697,120.009,4
17,spotify:track:30Tt419KEJc975scikyTU0,Wenak,Ant Wan,60,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Wow 2,57,0.101,0.776,0.658,0.000558,0.0883,-6.24,0.0414,122.999,4
18,spotify:track:0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,87,"['deep underground hip hop', 'kentucky hip hop', 'rap']",Come Home The Kids Miss You,84,0.111,0.902,0.582,3.18e-06,0.111,-5.902,0.109,107.005,4
19,spotify:track:1v7L65Lzy0j0vdpRjJewt1,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,89,"['detroit hip hop', 'hip hop', 'rap']",Just Lose It,77,0.00921,0.686,0.735,0.00066,0.342,-4.616,0.264,171.355,4
20,spotify:track:6zZQeNkt7q7WlSW6j4DAQV,A.D.A.M,ADAAM,62,"['swedish hip hop', 'swedish trap pop']",A.D.A.M,56,0.289,0.767,0.604,0.0,0.0328,-5.668,0.248,100.234,4
21,spotify:track:5vQk0ckwdC5VldGJvt2LlO,MUSIK ELLER METALL,Owen,54,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",MUSIK ELLER METALL,56,0.0542,0.79,0.782,0.0,0.0798,-7.521,0.207,98.019,4
22,spotify:track:5RUDslCh5maxKZ7a7QyCTk,Regler (Båset),C.Gambino,58,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",Regler (Båset),62,0.354,0.603,0.523,0.113,0.178,-9.707,0.269,178.939,4
23,spotify:track:3ex4xZq0oxBYBptnPLV9cy,FAST HÄR I TRAKTEN,Einár,64,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",FAST HÄR I TRAKTEN,55,0.456,0.835,0.889,0.0,0.117,-3.462,0.312,140.122,4
